sender,receiver,time,weight
122,27,1,2.5
122,38,1,1.0
122,45,1,3.0
122,74,1,22.0
122,83,1,0.5
122,86,1,2.0
122,112,1,4.5
122,115,1,0.5
122,171,1,0.5
122,178,1,1.5
122,198,1,8.0
122,202,1,0.5
122,213,1,26.5
122,218,1,1.0
122,241,1,1.0
122,254,1,3.5
122,262,1,0.5
122,304,1,0.5
122,320,1,2.0
122,323,1,3.0
122,336,1,4.5
122,341,1,13.5
122,366,1,1.5
122,422,1,5.5
123,266,1,1.0
123,270,1,11.0
124,250,1,6.0
126,574,1,1.0
128,99,1,0.5
129,2,1,2.5
129,4,1,2.0
129,59,1,1.0
129,91,1,0.5
129,138,1,1.0
129,211,1,1.0
129,231,1,6.5
129,242,1,1.5
129,244,1,0.5
129,258,1,6.0
129,260,1,5.0
129,272,1,2.5
129,280,1,161.5
129,302,1,0.5
129,303,1,0.5
129,329,1,0.5
129,333,1,56.5
129,486,1,31.5
129,565,1,1.0
130,100,1,87.5
130,114,1,1.0
130,138,1,1.0
131,12,1,21.5
131,81,1,0.5
131,205,1,0.5
131,364,1,6.0
132,57,1,8.5
132,63,1,2.0
132,94,1,0.5
132,147,1,0.5
132,252,1,1.0
132,255,1,2.0
132,551,1,3.5
133,187,1,0.5
135,39,1,35.5
135,54,1,24.5
135,59,1,11.0
135,226,1,12.5
135,258,1,21.5
135,272,1,19.0
135,366,1,6.5
136,12,1,1.0
136,27,1,7.5
136,38,1,0.5
136,45,1,4.5
136,83,1,7.5
136,112,1,13.5
136,178,1,0.5
136,213,1,0.5
136,218,1,1.0
136,254,1,11.5
136,323,1,1.5
136,336,1,2.0
136,366,1,1.5
138,3,1,0.5
138,34,1,0.5
138,62,1,0.5
138,72,1,0.5
138,74,1,0.5
138,78,1,0.5
138,100,1,3.0
138,114,1,0.5
138,129,1,1.0
138,130,1,1.0
138,154,1,0.5
138,164,1,1.5
138,189,1,5.5
138,190,1,0.5
138,212,1,0.5
138,228,1,36.0
138,244,1,1.0
138,254,1,45.5
138,272,1,13.0
138,292,1,2.5
138,375,1,1.5
139,16,1,0.5
139,41,1,1.0
139,46,1,1.0
139,74,1,0.5
139,192,1,3.5
139,285,1,0.5
140,3,1,1.0
140,19,1,0.5
140,66,1,0.5
140,67,1,1.5
140,72,1,0.5
140,90,1,0.5
140,110,1,2.5
140,113,1,1.0
140,154,1,1.0
140,208,1,0.5
140,242,1,0.5
140,262,1,0.5
140,265,1,0.5
140,276,1,0.5
140,334,1,1.0
140,340,1,0.5
140,389,1,0.5
141,30,1,0.5
141,42,1,0.5
141,43,1,1.0
141,59,1,0.5
141,109,1,0.5
141,185,1,1.5
141,213,1,1.0
141,254,1,1.5
141,295,1,1.0
141,389,1,1.0
142,2,1,0.5
142,12,1,0.5
142,15,1,0.5
142,19,1,0.5
142,43,1,0.5
142,52,1,0.5
142,67,1,1.0
142,81,1,0.5
142,109,1,0.5
142,190,1,3.0
142,208,1,0.5
142,240,1,0.5
142,253,1,1.0
142,279,1,7.5
142,282,1,0.5
142,323,1,0.5
143,114,1,13.0
144,27,1,1.5
144,61,1,27.5
146,18,1,0.5
146,375,1,4.0
147,5,1,0.5
147,34,1,1.0
147,52,1,0.5
147,61,1,5.0
147,63,1,5.0
147,64,1,2.0
147,77,1,0.5
147,97,1,0.5
147,132,1,0.5
147,208,1,0.5
147,215,1,0.5
147,218,1,1.5
147,257,1,4.5
147,349,1,0.5
147,386,1,3.5
150,218,1,8.0
151,116,1,1.0
151,242,1,0.5
152,247,1,0.5
154,2,1,0.5
154,3,1,0.5
154,27,1,0.5
154,29,1,0.5
154,32,1,28.0
154,59,1,1.5
154,61,1,4.0
154,63,1,1.5
154,67,1,0.5
154,75,1,0.5
154,83,1,0.5
154,90,1,0.5
154,114,1,13.5
154,115,1,13.0
154,138,1,0.5
154,140,1,1.0
154,159,1,0.5
154,170,1,0.5
154,178,1,0.5
154,185,1,0.5
154,187,1,1.0
154,218,1,2.0
154,240,1,0.5
154,242,1,41.5
154,250,1,0.5
154,258,1,3.0
154,262,1,1.5
154,279,1,0.5
154,285,1,1.5
154,334,1,1.0
154,345,1,0.5
154,399,1,1.0
155,283,1,1.5
156,59,1,8.5
156,84,1,0.5
156,218,1,5.5
156,285,1,2.0
157,99,1,41.0
157,113,1,0.5
157,166,1,0.5
157,169,1,3.0
157,174,1,0.5
157,196,1,0.5
157,233,1,0.5
157,252,1,4.0
157,255,1,0.5
157,283,1,3.5
157,286,1,0.5
157,331,1,3.0
158,166,1,9.0
158,265,1,1.0
159,52,1,5.0
159,59,1,0.5
159,61,1,0.5
159,67,1,1.0
159,115,1,1.0
159,154,1,0.5
159,185,1,0.5
159,234,1,0.5
159,242,1,0.5
159,258,1,6.0
159,285,1,1.0
159,348,1,3.0
159,386,1,0.5
159,552,1,1.5
159,590,1,0.5
161,31,1,18.0
161,234,1,1.5
162,309,1,0.5
163,60,1,0.5
164,100,1,10.5
164,138,1,1.5
165,90,1,5.5
166,44,1,6.0
166,48,1,13.5
166,63,1,0.5
166,66,1,0.5
166,74,1,0.5
166,78,1,2.5
166,157,1,0.5
166,158,1,9.0
166,169,1,5.5
166,178,1,0.5
166,186,1,22.0
166,190,1,3.0
166,196,1,1.5
166,208,1,6.0
166,215,1,8.0
166,233,1,1.0
166,252,1,4.0
166,255,1,3.5
166,258,1,0.5
166,261,1,8.5
166,265,1,11.0
166,283,1,3.0
166,286,1,4.5
166,324,1,1.0
166,328,1,1.0
166,331,1,8.0
166,335,1,3.5
166,340,1,2.0
166,389,1,1.0
167,6,1,4.5
168,379,1,0.5
168,532,1,1.0
169,15,1,0.5
169,44,1,5.0
169,78,1,7.0
169,82,1,0.5
169,157,1,3.0
169,166,1,5.5
169,190,1,4.5
169,196,1,4.5
169,208,1,7.0
169,233,1,7.5
169,252,1,45.0
169,255,1,17.0
169,283,1,45.0
169,286,1,5.0
169,295,1,1.0
169,327,1,1.0
169,331,1,7.0
169,335,1,5.0
170,2,1,4.0
170,3,1,0.5
170,48,1,2.5
170,55,1,0.5
170,57,1,0.5
170,75,1,0.5
170,90,1,1.0
170,118,1,4.5
170,154,1,0.5
170,187,1,2.5
170,197,1,2.0
170,228,1,0.5
170,250,1,0.5
170,279,1,5.5
170,285,1,1.0
170,551,1,8.5
170,559,1,2.0
171,57,1,0.5
171,122,1,0.5
172,4,1,0.5
172,67,1,0.5
172,72,1,1.0
172,83,1,1.0
172,274,1,0.5
172,290,1,0.5
172,314,1,0.5
172,341,1,0.5
172,375,1,0.5
172,389,1,0.5
173,15,1,2.0
173,31,1,1.0
173,234,1,1.5
173,253,1,2.0
174,15,1,2.5
174,53,1,4.0
174,67,1,5.5
174,69,1,23.5
174,77,1,0.5
174,121,1,30.0
174,157,1,0.5
174,229,1,0.5
174,234,1,1.0
174,242,1,23.5
174,310,1,0.5
174,350,1,0.5
174,389,1,0.5
174,399,1,43.5
175,400,1,3.0
175,569,1,1.5
176,14,1,4.0
176,21,1,0.5
176,31,1,1.0
176,77,1,1.0
176,102,1,1.0
176,253,1,0.5
176,257,1,0.5
176,279,1,0.5
176,292,1,0.5
176,310,1,8.0
176,350,1,1.0
178,8,1,5.0
178,12,1,5.0
178,18,1,1.0
178,27,1,3.5
178,37,1,19.5
178,38,1,26.0
178,50,1,22.0
178,63,1,1.0
178,64,1,2.0
178,81,1,0.5
178,83,1,7.0
178,108,1,16.0
178,112,1,10.5
178,115,1,0.5
178,118,1,1.0
178,122,1,1.5
178,136,1,0.5
178,154,1,0.5
178,166,1,0.5
178,187,1,4.0
178,218,1,5.0
178,253,1,0.5
178,254,1,5.5
178,303,1,2.0
178,316,1,5.5
178,323,1,3.0
178,324,1,0.5
178,336,1,7.5
178,343,1,2.5
178,366,1,6.5
178,386,1,0.5
179,18,1,3.5
179,50,1,4.0
180,12,1,0.5
180,50,1,0.5
180,81,1,9.5
180,91,1,4.0
180,364,1,11.0
181,3,1,1.5
181,37,1,1.5
181,45,1,1.0
181,54,1,6.0
181,60,1,5.5
181,61,1,3.0
181,83,1,0.5
181,90,1,34.5
181,93,1,0.5
181,198,1,0.5
181,226,1,45.0
181,254,1,1.0
181,262,1,0.5
181,280,1,0.5
181,283,1,0.5
181,285,1,0.5
181,310,1,2.5
181,319,1,0.5
181,356,1,14.0
181,383,1,11.0
181,565,1,1.0
183,16,1,2.0
183,23,1,1.0
183,29,1,2.5
183,41,1,4.5
183,192,1,4.5
183,250,1,0.5
183,252,1,3.0
183,272,1,1.0
184,78,1,3.5
184,190,1,3.5
185,31,1,1.5
185,43,1,1.0
185,45,1,0.5
185,59,1,2.0
185,141,1,1.5
185,154,1,0.5
185,159,1,0.5
185,208,1,1.0
185,214,1,1.0
185,223,1,3.5
185,234,1,0.5
185,247,1,1.0
185,252,1,0.5
185,253,1,1.0
185,254,1,3.0
185,257,1,0.5
185,262,1,0.5
185,266,1,1.0
185,280,1,0.5
185,299,1,2.0
185,308,1,0.5
185,319,1,1.5
185,342,1,1.0
185,375,1,0.5
185,552,1,3.0
185,576,1,0.5
186,166,1,22.0
186,215,1,0.5
186,265,1,22.0
187,13,1,1.0
187,16,1,1.0
187,17,1,0.5
187,27,1,1.5
187,29,1,1.0
187,32,1,0.5
187,34,1,1.0
187,37,1,5.5
187,38,1,4.5
187,41,1,0.5
187,50,1,18.5
187,63,1,2.0
187,64,1,4.0
187,67,1,23.5
187,88,1,8.5
187,115,1,1.5
187,118,1,266.0
187,120,1,1.0
187,133,1,0.5
187,154,1,1.0
187,170,1,2.5
187,178,1,4.0
187,190,1,0.5
187,212,1,5.5
187,279,1,4.5
187,280,1,1.0
187,316,1,41.5
187,326,1,0.5
187,328,1,0.5
187,343,1,3.0
187,345,1,2.0
188,100,1,0.5
188,272,1,0.5
188,287,1,0.5
188,297,1,1.0
189,138,1,5.5
189,228,1,2.0
189,254,1,78.0
189,272,1,39.5
189,558,1,1.0
190,38,1,0.5
190,41,1,0.5
190,44,1,1.0
190,67,1,0.5
190,78,1,6.5
190,94,1,0.5
190,105,1,22.5
190,138,1,0.5
190,142,1,3.0
190,166,1,3.0
190,169,1,4.5
190,184,1,3.5
190,187,1,0.5
190,192,1,1.0
190,196,1,2.5
190,199,1,0.5
190,208,1,26.0
190,215,1,0.5
190,233,1,4.0
190,252,1,2.0
190,255,1,1.0
190,274,1,2.5
190,283,1,1.0
190,286,1,8.5
190,299,1,0.5
190,312,1,1.0
190,327,1,15.0
190,331,1,9.0
190,335,1,0.5
190,345,1,0.5
190,467,1,0.5
190,552,1,0.5
191,17,1,0.5
191,38,1,1.0
191,242,1,1.0
192,16,1,8.5
192,29,1,8.0
192,41,1,1.0
192,52,1,0.5
192,61,1,1.5
192,85,1,0.5
192,97,1,7.5
192,139,1,3.5
192,183,1,4.5
192,190,1,1.0
192,270,1,0.5
192,357,1,0.5
192,358,1,1.5
192,569,1,7.0
193,13,1,2.5
193,17,1,28.0
193,229,1,14.0
193,282,1,2.0
193,324,1,2.0
193,334,1,3.0
193,367,1,9.5
193,383,1,23.0
194,310,1,3.5
194,336,1,8.5
194,346,1,3.5
195,310,1,2.5
196,44,1,1.0
196,78,1,4.5
196,157,1,0.5
196,166,1,1.5
196,169,1,4.5
196,190,1,2.5
196,208,1,6.0
196,233,1,4.0
196,252,1,2.5
196,255,1,5.0
196,279,1,0.5
196,283,1,2.5
196,286,1,4.0
196,289,1,1.0
196,327,1,0.5
196,328,1,1.5
196,331,1,3.5
196,335,1,1.0
197,2,1,3.5
197,59,1,1.5
197,61,1,1.0
197,170,1,2.0
197,245,1,3.5
197,285,1,28.5
197,323,1,0.5
197,393,1,2.0
197,399,1,7.5
198,3,1,1.0
198,16,1,0.5
198,27,1,0.5
198,34,1,0.5
198,60,1,0.5
198,74,1,4.0
198,96,1,49.0
198,101,1,0.5
198,120,1,12.0
198,122,1,8.0
198,181,1,0.5
198,213,1,8.5
198,247,1,8.5
198,254,1,0.5
198,299,1,1.5
198,314,1,0.5
198,323,1,1.0
198,341,1,8.0
198,343,1,1.0
198,399,1,0.5
198,467,1,19.0
198,486,1,0.5
199,2,1,0.5
199,38,1,1.5
199,73,1,10.5
199,94,1,0.5
199,99,1,40.5
199,190,1,0.5
199,233,1,3.5
199,264,1,1.5
200,54,1,0.5
200,241,1,0.5
200,254,1,4.5
200,343,1,0.5
200,389,1,0.5
202,5,1,0.5
202,9,1,1.5
202,34,1,0.5
202,62,1,9.5
202,66,1,0.5
202,74,1,1.0
202,77,1,0.5
202,122,1,0.5
202,252,1,0.5
202,253,1,2.0
202,280,1,160.5
202,287,1,1.5
202,323,1,0.5
202,334,1,0.5
204,283,1,38.0
205,81,1,0.5
205,86,1,0.5
205,131,1,0.5
205,283,1,2.0
205,303,1,1.0
205,364,1,0.5
206,30,1,558.5
206,34,1,0.5
207,114,1,0.5
208,42,1,1.0
208,44,1,9.5
208,52,1,0.5
208,66,1,0.5
208,78,1,8.5
208,82,1,1.5
208,140,1,0.5
208,142,1,0.5
208,147,1,0.5
208,166,1,6.0
208,169,1,7.0
208,185,1,1.0
208,190,1,26.0
208,196,1,6.0
208,233,1,4.5
208,252,1,3.5
208,255,1,2.5
208,283,1,4.0
208,286,1,5.5
208,292,1,0.5
208,331,1,5.5
208,335,1,1.5
210,17,1,0.5
210,61,1,1.0
210,85,1,0.5
210,219,1,1.5
210,247,1,6.5
210,299,1,15.0
211,129,1,1.0
211,357,1,0.5
212,17,1,2.0
212,29,1,0.5
212,38,1,3.5
212,41,1,0.5
212,45,1,0.5
212,67,1,4.5
212,90,1,1.0
212,107,1,1.0
212,115,1,0.5
212,118,1,0.5
212,138,1,0.5
212,187,1,5.5
212,228,1,9.0
212,251,1,2.0
212,262,1,1.0
212,265,1,0.5
212,270,1,1.5
212,303,1,2.0
212,304,1,1.0
212,314,1,0.5
212,331,1,0.5
212,343,1,2.0
212,364,1,6.5
212,393,1,0.5
212,397,1,0.5
212,564,1,3.5
212,572,1,12.5
213,2,1,1.5
213,3,1,71.0
213,15,1,1.0
213,35,1,0.5
213,43,1,0.5
213,45,1,11.0
213,52,1,0.5
213,59,1,0.5
213,67,1,2.0
213,74,1,2.0
213,85,1,0.5
213,86,1,4.0
213,122,1,26.5
213,136,1,0.5
213,141,1,1.0
213,198,1,8.5
213,239,1,0.5
213,266,1,79.5
213,280,1,0.5
213,304,1,11.0
213,341,1,176.5
213,574,1,0.5
214,6,1,2.0
214,17,1,1.5
214,19,1,0.5
214,31,1,3.5
214,45,1,0.5
214,57,1,0.5
214,61,1,0.5
214,72,1,0.5
214,75,1,0.5
214,82,1,77.5
214,185,1,1.0
214,234,1,1.0
214,302,1,1.0
214,319,1,1.0
214,334,1,2.0
214,552,1,3.0
215,5,1,0.5
215,26,1,2.5
215,34,1,0.5
215,48,1,12.5
215,74,1,0.5
215,90,1,1.0
215,101,1,1.5
215,147,1,0.5
215,166,1,8.0
215,186,1,0.5
215,190,1,0.5
215,247,1,0.5
215,261,1,3.0
215,262,1,0.5
215,265,1,40.5
215,286,1,0.5
215,287,1,0.5
215,299,1,0.5
215,314,1,1.0
215,389,1,0.5
216,100,1,0.5
217,63,1,1.0
217,349,1,55.0
218,12,1,10.5
218,27,1,8.5
218,32,1,5.0
218,38,1,1.5
218,41,1,0.5
218,43,1,1.0
218,59,1,26.5
218,64,1,0.5
218,80,1,1.5
218,83,1,3.0
218,84,1,4.0
218,112,1,7.5
218,115,1,0.5
218,122,1,1.0
218,136,1,1.0
218,147,1,1.5
218,150,1,8.0
218,154,1,2.0
218,156,1,5.5
218,178,1,5.0
218,242,1,2.5
218,254,1,4.5
218,265,1,0.5
218,271,1,2.0
218,285,1,82.0
218,293,1,56.5
218,302,1,0.5
218,323,1,9.0
218,336,1,4.0
218,366,1,9.5
218,399,1,9.5
218,486,1,0.5
219,101,1,3.0
219,210,1,1.5
221,38,1,0.5
222,42,1,3.5
223,185,1,3.5
223,252,1,1.0
224,5,1,0.5
226,32,1,0.5
226,37,1,5.0
226,39,1,71.0
226,40,1,0.5
226,54,1,0.5
226,59,1,3.5
226,62,1,0.5
226,71,1,2.0
226,111,1,0.5
226,135,1,12.5
226,181,1,45.0
226,243,1,0.5
226,258,1,61.0
226,292,1,48.5
226,303,1,48.5
226,323,1,2.5
226,331,1,1.0
226,334,1,0.5
226,356,1,2.0
227,328,1,0.5
227,331,1,1.0
227,335,1,2.0
228,35,1,2.0
228,45,1,0.5
228,46,1,1.0
228,52,1,0.5
228,63,1,5.0
228,78,1,3.0
228,100,1,0.5
228,109,1,3.0
228,138,1,36.0
228,170,1,0.5
228,189,1,2.0
228,212,1,9.0
228,247,1,1.0
228,254,1,38.0
228,256,1,1.0
228,272,1,20.0
228,279,1,5.0
228,282,1,3.5
228,286,1,4.5
228,340,1,3.5
228,364,1,19.0
228,385,1,0.5
229,15,1,4.0
229,37,1,2.5
229,72,1,0.5
229,174,1,0.5
229,193,1,14.0
229,350,1,1.0
229,383,1,9.0
230,77,1,1.0
230,101,1,2.0
231,31,1,0.5
231,69,1,0.5
231,129,1,6.5
231,270,1,95.5
231,279,1,0.5
233,16,1,1.5
233,44,1,4.5
233,54,1,0.5
233,78,1,51.0
233,99,1,0.5
233,157,1,0.5
233,166,1,1.0
233,169,1,7.5
233,190,1,4.0
233,196,1,4.0
233,199,1,3.5
233,208,1,4.5
233,252,1,2.0
233,253,1,0.5
233,255,1,3.5
233,264,1,27.5
233,283,1,4.0
233,286,1,4.0
233,299,1,0.5
233,308,1,0.5
233,324,1,0.5
233,328,1,0.5
233,331,1,7.0
233,335,1,2.5
234,15,1,3.5
234,17,1,0.5
234,20,1,2.0
234,21,1,1.0
234,31,1,31.0
234,59,1,0.5
234,72,1,2.0
234,77,1,3.0
234,100,1,1.0
234,107,1,7.0
234,159,1,0.5
234,161,1,1.5
234,173,1,1.5
234,174,1,1.0
234,185,1,0.5
234,214,1,1.0
234,247,1,4.0
234,250,1,1.0
234,253,1,10.0
234,257,1,1.5
234,299,1,2.0
234,310,1,2.0
234,319,1,1.0
234,353,1,0.5
234,366,1,1.0
234,382,1,0.5
234,385,1,1.0
234,395,1,2.5
234,467,1,1.0
234,552,1,3.5
234,561,1,5.0
234,565,1,0.5
235,4,1,2.5
235,244,1,0.5
236,17,1,0.5
238,114,1,4.5
239,2,1,0.5
239,8,1,2.0
239,23,1,0.5
239,37,1,0.5
239,83,1,2.0
239,86,1,1.5
239,213,1,0.5
239,303,1,4.5
239,565,1,2.0
240,45,1,0.5
240,78,1,2.5
240,142,1,0.5
240,154,1,0.5
240,247,1,0.5
240,283,1,0.5
240,303,1,0.5
240,334,1,0.5
240,352,1,0.5
240,565,1,2.0
241,28,1,1.0
241,96,1,2.0
241,122,1,1.0
241,200,1,0.5
241,254,1,0.5
241,282,1,0.5
241,343,1,0.5
241,486,1,0.5
241,564,1,1.0
242,6,1,0.5
242,15,1,4.0
242,16,1,1.0
242,19,1,0.5
242,32,1,33.0
242,37,1,2.5
242,59,1,4.0
242,61,1,6.5
242,90,1,0.5
242,115,1,91.5
242,129,1,1.5
242,140,1,0.5
242,151,1,0.5
242,154,1,41.5
242,159,1,0.5
242,174,1,23.5
242,191,1,1.0
242,218,1,2.5
242,258,1,6.5
242,262,1,41.0
242,280,1,7.0
242,283,1,2.5
242,285,1,8.0
242,303,1,0.5
242,323,1,0.5
242,324,1,0.5
242,334,1,3.5
242,342,1,3.0
242,486,1,0.5
243,2,1,2.0
243,12,1,0.5
243,15,1,0.5
243,59,1,0.5
243,62,1,1.0
243,226,1,0.5
243,302,1,0.5
243,324,1,0.5
243,336,1,6.5
243,346,1,1.5
243,364,1,0.5
243,565,1,1.5
244,4,1,21.0
244,91,1,5.0
244,129,1,0.5
244,138,1,1.0
244,235,1,0.5
244,272,1,0.5
244,565,1,3.0
245,83,1,10.0
245,197,1,3.5
245,323,1,4.0
245,384,1,2.0
245,393,1,0.5
245,397,1,0.5
246,38,1,0.5
246,113,1,5.0
246,574,1,21.0
247,10,1,67.0
247,54,1,1.0
247,61,1,1.0
247,78,1,4.5
247,85,1,0.5
247,100,1,1.0
247,120,1,4.0
247,152,1,0.5
247,185,1,1.0
247,198,1,8.5
247,210,1,6.5
247,215,1,0.5
247,228,1,1.0
247,234,1,4.0
247,240,1,0.5
247,252,1,1.0
247,299,1,562.0
247,340,1,4.5
247,343,1,1.0
247,389,1,0.5
247,590,1,0.5
250,14,1,1.0
250,15,1,1.5
250,26,1,2.5
250,31,1,2.5
250,42,1,1.0
250,57,1,1.0
250,60,1,3.0
250,77,1,0.5
250,101,1,0.5
250,113,1,0.5
250,115,1,0.5
250,124,1,6.0
250,154,1,0.5
250,170,1,0.5
250,183,1,0.5
250,234,1,1.0
250,253,1,0.5
250,257,1,1.0
250,290,1,0.5
250,292,1,0.5
250,299,1,0.5
250,310,1,0.5
250,323,1,23.5
250,467,1,8.0
250,486,1,0.5
250,551,1,0.5
250,552,1,0.5
251,212,1,2.0
251,572,1,3.0
252,3,1,0.5
252,29,1,1.5
252,44,1,3.0
252,66,1,0.5
252,67,1,0.5
252,78,1,6.5
252,90,1,0.5
252,132,1,1.0
252,157,1,4.0
252,166,1,4.0
252,169,1,45.0
252,183,1,3.0
252,185,1,0.5
252,190,1,2.0
252,196,1,2.5
252,202,1,0.5
252,208,1,3.5
252,223,1,1.0
252,233,1,2.0
252,247,1,1.0
252,255,1,7.0
252,280,1,1.0
252,283,1,100.0
252,286,1,3.5
252,292,1,0.5
252,299,1,1.0
252,312,1,1.0
252,323,1,2.0
252,331,1,5.0
252,335,1,1.0
252,336,1,1.5
252,590,1,5.5
253,9,1,0.5
253,14,1,0.5
253,15,1,406.5
253,31,1,21.0
253,45,1,2.0
253,52,1,1.0
253,57,1,1.0
253,77,1,5.5
253,118,1,1.0
253,142,1,1.0
253,173,1,2.0
253,176,1,0.5
253,178,1,0.5
253,185,1,1.0
253,202,1,2.0
253,233,1,0.5
253,234,1,10.0
253,250,1,0.5
253,257,1,5.5
253,280,1,9.0
253,282,1,1.0
253,292,1,0.5
253,303,1,0.5
253,310,1,2.5
253,321,1,2.0
253,345,1,0.5
253,350,1,1.5
253,374,1,4.5
253,386,1,2.0
253,399,1,0.5
253,467,1,1.0
253,561,1,15.5
254,12,1,8.5
254,17,1,0.5
254,27,1,68.5
254,28,1,3.5
254,34,1,0.5
254,38,1,11.0
254,43,1,1.0
254,59,1,1.0
254,83,1,4.5
254,112,1,25.5
254,122,1,3.5
254,136,1,11.5
254,138,1,45.5
254,141,1,1.5
254,178,1,5.5
254,181,1,1.0
254,185,1,3.0
254,189,1,78.0
254,198,1,0.5
254,200,1,4.5
254,218,1,4.5
254,228,1,38.0
254,241,1,0.5
254,262,1,1.0
254,272,1,77.5
254,314,1,0.5
254,323,1,5.0
254,326,1,2.5
254,335,1,0.5
254,336,1,4.5
254,343,1,2.0
254,366,1,4.5
254,389,1,8.0
255,42,1,8.5
255,44,1,0.5
255,52,1,1.0
255,78,1,6.5
255,82,1,4.5
255,85,1,0.5
255,132,1,2.0
255,157,1,0.5
255,166,1,3.5
255,169,1,17.0
255,190,1,1.0
255,196,1,5.0
255,208,1,2.5
255,233,1,3.5
255,252,1,7.0
255,258,1,0.5
255,282,1,0.5
255,283,1,6.0
255,286,1,7.5
255,303,1,0.5
255,308,1,1.0
255,312,1,2.0
255,328,1,1.0
255,331,1,5.0
255,335,1,3.5
255,385,1,1.0
256,78,1,2.0
256,228,1,1.0
256,286,1,1.0
257,5,1,1.5
257,15,1,2.0
257,31,1,4.0
257,45,1,0.5
257,60,1,1.5
257,147,1,4.5
257,176,1,0.5
257,185,1,0.5
257,234,1,1.5
257,250,1,1.0
257,253,1,5.5
257,334,1,0.5
257,467,1,79.0
257,561,1,2.0
258,6,1,0.5
258,26,1,4.5
258,39,1,56.5
258,52,1,5.0
258,54,1,44.0
258,59,1,0.5
258,61,1,1.5
258,71,1,1.5
258,85,1,0.5
258,90,1,26.5
258,101,1,1.0
258,111,1,1.0
258,114,1,1.0
258,115,1,3.0
258,129,1,6.0
258,135,1,21.5
258,154,1,3.0
258,159,1,6.0
258,166,1,0.5
258,226,1,61.0
258,242,1,6.5
258,255,1,0.5
258,280,1,12.5
258,285,1,0.5
258,290,1,0.5
258,292,1,62.0
258,303,1,8.5
258,310,1,3.0
258,319,1,0.5
258,323,1,1.0
258,399,1,0.5
259,569,1,16.5
260,61,1,0.5
260,129,1,5.0
261,166,1,8.5
261,215,1,3.0
262,3,1,0.5
262,38,1,2.0
262,43,1,1.0
262,45,1,9.5
262,50,1,0.5
262,54,1,1.0
262,67,1,3.0
262,74,1,0.5
262,90,1,1.0
262,122,1,0.5
262,140,1,0.5
262,154,1,1.5
262,181,1,0.5
262,185,1,0.5
262,212,1,1.0
262,215,1,0.5
262,242,1,41.0
262,254,1,1.0
262,278,1,4.5
262,285,1,0.5
262,286,1,0.5
262,293,1,11.0
262,331,1,4.5
262,334,1,1.5
262,342,1,2.5
262,345,1,0.5
262,389,1,2.0
262,552,1,0.5
262,576,1,0.5
264,199,1,1.5
264,233,1,27.5
265,26,1,1.5
265,44,1,0.5
265,48,1,29.5
265,52,1,0.5
265,59,1,1.0
265,74,1,1.5
265,140,1,0.5
265,158,1,1.0
265,166,1,11.0
265,186,1,22.0
265,212,1,0.5
265,215,1,40.5
265,218,1,0.5
265,279,1,0.5
265,287,1,0.5
265,303,1,0.5
265,314,1,1.5
266,18,1,0.5
266,120,1,1.0
266,123,1,1.0
266,185,1,1.0
266,213,1,79.5
266,308,1,0.5
266,331,1,1.0
268,44,1,0.5
269,272,1,42.0
270,37,1,0.5
270,45,1,4.0
270,54,1,0.5
270,121,1,0.5
270,123,1,11.0
270,192,1,0.5
270,212,1,1.5
270,231,1,95.5
270,287,1,0.5
270,303,1,0.5
270,324,1,0.5
270,394,1,2.5
271,59,1,5.0
271,218,1,2.0
272,4,1,1.5
272,30,1,2.0
272,54,1,91.0
272,59,1,67.5
272,64,1,1.0
272,91,1,1.0
272,96,1,1.0
272,100,1,1.5
272,129,1,2.5
272,135,1,19.0
272,138,1,13.0
272,183,1,1.0
272,188,1,0.5
272,189,1,39.5
272,228,1,20.0
272,244,1,0.5
272,254,1,77.5
272,269,1,42.0
272,287,1,0.5
272,297,1,1.0
272,321,1,1.0
272,366,1,71.0
272,558,1,2.5
272,565,1,1.0
273,319,1,23.5
274,2,1,2.0
274,52,1,5.0
274,67,1,0.5
274,172,1,0.5
274,190,1,2.5
274,308,1,1.0
276,140,1,0.5
277,78,1,5.0
277,91,1,1.5
277,552,1,1.5
278,83,1,0.5
278,262,1,4.5
279,58,1,7.5
279,66,1,0.5
279,113,1,39.0
279,115,1,0.5
279,118,1,3.5
279,142,1,7.5
279,154,1,0.5
279,170,1,5.5
279,176,1,0.5
279,187,1,4.5
279,196,1,0.5
279,228,1,5.0
279,231,1,0.5
279,265,1,0.5
279,280,1,0.5
279,310,1,1.0
279,323,1,1.5
279,353,1,1.5
279,366,1,5.5
279,385,1,3.0
279,395,1,1.0
279,552,1,0.5
280,9,1,1.0
280,15,1,4.0
280,27,1,0.5
280,31,1,6.5
280,57,1,0.5
280,61,1,0.5
280,62,1,23.0
280,129,1,161.5
280,181,1,0.5
280,185,1,0.5
280,187,1,1.0
280,202,1,160.5
280,213,1,0.5
280,242,1,7.0
280,252,1,1.0
280,253,1,9.0
280,258,1,12.5
280,279,1,0.5
280,321,1,2.5
280,334,1,0.5
280,386,1,2.0
282,13,1,8.5
282,17,1,30.0
282,27,1,1.5
282,31,1,0.5
282,34,1,33.0
282,35,1,0.5
282,52,1,0.5
282,59,1,1.0
282,63,1,7.0
282,78,1,0.5
282,104,1,1.5
282,118,1,27.0
282,142,1,0.5
282,193,1,2.0
282,228,1,3.5
282,241,1,0.5
